latitude,longitude,private_latitude,private_longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
49.3836277778,-123.4071416667,,,Toy Soldiers,Cladonia bellidiflora,Toy Soldiers,Fungi,123391
49.3834805556,-123.4072583333,,,Red-stemmed Feather Moss,Pleurozium schreberi,Red-stemmed Feather Moss,Plantae,130677
49.3831194444,-123.4075305556,,,shield lichens,Parmelia,shield lichens,Fungi,54735
49.3833972222,-123.4073916667,,,carpet pelt lichen,Peltigera neopolydactyla,carpet pelt lichen,Fungi,147374
49.3834388889,-123.4075444444,,,Smooth Saucer Lichen,Ochrolechia laevigata,,Fungi,179755
49.3835555556,-123.4074583333,,,Smooth Saucer Lichen,Ochrolechia laevigata,,Fungi,179755
49.3834944444,-123.4075305556,,,Purplepore Bracket,Trichaptum abietinum,Purplepore Bracket,Fungi,118115
49.3827111111,-123.4076222222,,,common lichens,Lecanoromycetes,common lichens,Fungi,54743
49.3831861111,-123.4076083333,,,typical shield lichens,Parmelioideae,typical shield lichens,Fungi,1094690
49.3832861111,-123.406875,,,Parmelioideae,Parmelioideae,typical shield lichens,Fungi,1094690
49.3828194444,-123.4074916667,,,Reindeer Lichen,Cladonia arbuscula,Green Reindeer Lichen,Fungi,320843
49.3830527778,-123.4078111111,,,Common Button Lichen,Buellia erubescens,Common Button Lichen,Fungi,205689
49.382875,-123.4077083333,,,Herre's Ragged Lichen,Platismatia herrei,Herre's Ragged Lichen,Fungi,117876
49.3826666667,-123.4078722222,,,many-forked cladonia,Cladonia furcata,many-forked cladonia,Fungi,54607
49.3828638889,-123.4075611111,,,Tree Flute Lichen,Menegazzia subsimilis,Tree Flute Lichen,Fungi,194700
49.382875,-123.4077083333,,,Powder-headed Tube Lichen,Hypogymnia tubulosa,Powder-headed Tube Lichen,Fungi,179720
49.3827888889,-123.4079138889,,,Douglas' Neckera Moss,Neckera douglasii,Douglas' Neckera Moss,Plantae,69912
49.3828638889,-123.4075611111,,,beard lichens,Usnea,beard lichens,Fungi,67747
49.3828638889,-123.4075611111,,,Lecanoromycetidae,Lecanoromycetidae,"shield lichens, sunburst lichens, rosette lichens, and allies",Fungi,952186
49.3822666667,-123.4070388889,,,club-like tuning fork,Calocera cornea,club-like tuning fork,Fungi,118027
49.3824027778,-123.4072777778,,,Trachybryum Moss,Homalothecium megaptilum,Trachybryum Moss,Plantae,236885
49.3828027778,-123.4080305556,,,Coiled-leaf claw-moss,Hypnum circinale,Coiled-leaf claw-moss,Plantae,125464
49.401475,-123.3795305556,,,Tapioca Slime Mold,Brefeldia maxima,Tapioca Slime Mold,Protozoa,244531
49.4014663794,-123.3796063811,,,Brefeldia maxima,Brefeldia maxima,Tapioca Slime Mold,Protozoa,244531
49.395606083,-123.359865658,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
49.4020175054,-123.3776527271,,,Brefeldia maxima,Brefeldia maxima,Tapioca Slime Mold,Protozoa,244531
49.3968699308,-123.3607749268,,,Ichneumonid Wasps,Ichneumonidae,Ichneumonid Wasps,Insecta,47199
49.3387293,-123.43065369,,,,Juniperus,junipers,Plantae,47574
49.3783670032,-123.33022025,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
49.3788699296,-123.3269586839,,,Varied Thrush,Ixoreus naevius,Varied Thrush,Aves,145088
49.3784228841,-123.328846959,,,American Robin,Turdus migratorius,American Robin,Aves,12727
49.3785346459,-123.328846959,,,American Robin,Turdus migratorius,American Robin,Aves,12727
49.3781993599,-123.3293619431,,,Golden-crowned Sparrow,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves,9185
49.3785346459,-123.3291902818,,,Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
49.3968388889,-123.360825,,,Tissue Moth,Triphosa haesitata,Tissue Moth,Insecta,233010
49.3534509456,-123.4195562764,,,Barrow's Goldeneye,Bucephala islandica,Barrow's Goldeneye,Aves,6994
49.3769509483,-123.4123539909,,,firs,Abies grandis,grand fir,Plantae,63690
49.4014277778,-123.3795916667,,,Brefeldia maxima,Brefeldia maxima,Tapioca Slime Mold,Protozoa,244531
49.3960111111,-123.3601305556,,,Domestic Chicken,Gallus gallus domesticus,Domestic Chicken,Aves,505478
49.3944472222,-123.3495638889,,,Tremellales,Tremella mesenterica,witch's butter,Fungi,48529
49.3948666667,-123.3485222222,,,common bonnet,Mycena galericulata,common bonnet,Fungi,63446
49.3952777778,-123.3505083333,,,Common Script Lichen,Graphis scripta,Common Script Lichen,Fungi,117987
49.398025,-123.3559111111,,,Common Powderhorn,Cladonia coniocraea,Common Powderhorn,Fungi,155093
49.3964777778,-123.3590444444,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.3971666667,-123.3560083333,,,Fluffy Dust Lichen,Lepraria finkii,Fluffy Dust Lichen,Fungi,463344
49.3969194444,-123.3587222222,,,Wrinkled Crust,Phlebia radiata,Wrinkled Crust,Fungi,155122
49.3969305556,-123.3587333333,,,slime molds,Mycetozoa,slime molds,Protozoa,47685
49.3980166667,-123.3588194444,,,Redworm,Eisenia fetida,Redworm,Animalia,127409
49.3974333333,-123.3584,,,Tree Lungwort,Lobaria pulmonaria,Tree Lungwort,Fungi,48711
49.3415675978,-123.3644973733,,,House Finch,Haemorhous mexicanus,House Finch,Aves,199840
49.3423083333,-123.4313444444,,,Abraded Camouflage Lichen,Melanelixia subaurifera,Abraded Camouflage Lichen,Fungi,194686
49.3968944444,-123.3607777778,,,Necrophilus hydrophiloides,Necrophilus hydrophiloides,,Insecta,176866
49.3425805556,-123.4306555556,,,common lichens,Lecanoromycetes,common lichens,Fungi,54743
49.3425805556,-123.4306555556,,,Ochrolechia laevigata,Ochrolechia laevigata,,Fungi,179755
49.3424305556,-123.4315111111,,,Cumberland Rock Shield,Xanthoparmelia cumberlandia,Cumberland Rock Shield,Fungi,123230
49.3423972222,-123.4314694444,,,typical shield lichens,Parmelioideae,typical shield lichens,Fungi,1094690
49.3777361111,-123.3354666667,,,Lung Lichens,Lobaria,Lung Lichens,Fungi,48714
49.3777361111,-123.3354666667,,,Whitewash Lichen,Phlyctis argena,Whitewash Lichen,Fungi,182631
49.3777361111,-123.3354666667,,,Peppered Moon Lichen,Sticta,Moon Lichens,Fungi,117896
49.3992416667,-123.35485,,,Tree Flute Lichen,Menegazzia subsimilis,Tree Flute Lichen,Fungi,194700
49.3968916667,-123.3587333333,,,true slime molds,Myxomycetes,true slime moulds,Protozoa,47684
49.3992416667,-123.35485,,,Tree Flute Lichen,Menegazzia subsimilis,Tree Flute Lichen,Fungi,194700
49.3974055556,-123.3584861111,,,shield lichen,Parmelia sulcata,Netted shield lichen,Fungi,54734
49.396875,-123.3607666667,,,scurfy twiglet,Tubaria furfuracea,scurfy twiglet,Fungi,55573
49.3398722222,-123.4319277778,,,Western Black-legged Tick,Ixodes pacificus,Western Black-legged Tick,Arachnida,60599
49.3388305556,-123.398075,,,Meadow Deathcamas,Toxicoscordion venenosum,Meadow Deathcamas,Plantae,59087
49.3388305556,-123.398075,,,Purplepore Bracket,Trichaptum abietinum,Purplepore Bracket,Fungi,118115
49.3387138889,-123.3984527778,,,Trachybryum Moss,Homalothecium megaptilum,Trachybryum Moss,Plantae,236885
49.3387138889,-123.3984527778,,,Yellow-green Rock Moss,Racomitrium heterostichum,Yellow-green Rock Moss,Plantae,167683
49.3383128071,-123.3987198025,,,Reboulia hemisphaerica,Reboulia hemisphaerica,Hemisphaeric Liverwort,Plantae,56408
49.3378277778,-123.3998111111,,,Moss Bells,Galerina,Moss Bells,Fungi,118297
49.33945,-123.4043666667,,,Small-leaved Blinks,Montia parvifolia,Small-leaved Blinks,Plantae,78123
49.33945,-123.4043666667,,,maidenhair spleenwort,Asplenium trichomanes,maidenhair spleenwort,Plantae,75609
49.3410916667,-123.4070555556,,,Higher Basidiomycetes,Agaricomycotina,Higher Basidiomycetes,Fungi,492000
49.3378722222,-123.4157333333,,,Pacific madrone,Arbutus menziesii,Arbutus,Plantae,51046
49.3361555556,-123.4183361111,,,Northwest Hesperian,Vespericola columbianus,Northwest Hesperian,Mollusca,1473968
49.3352888889,-123.4207833333,,,Rock Tripes,Umbilicaria,Rock Tripes,Fungi,59968
49.3360555556,-123.4186861111,,,White Rim Lichen,Lecanora rupicola,White Rim Lichen,Fungi,222936
49.33615,-123.4183583333,,,Plicatura,Plicatura,,Fungi,464317
49.3383138889,-123.4299444444,,,Cumberland Rock Shield,Xanthoparmelia cumberlandia,Cumberland Rock Shield,Fungi,123230
49.3431166667,-123.4284138889,,,Sheetweb and Dwarf Weavers,Linyphiidae,Sheetweb and Dwarf Weavers,Arachnida,67599
49.3384,-123.4293861111,,,Jelly Spot Fungus,Dacrymyces stillatus,Jelly Spot Fungus,Fungi,53276
49.3383277778,-123.4298722222,,,common lichens,Lecanoromycetes,common lichens,Fungi,54743
49.3383277778,-123.4298722222,,,Stonewall Rim Lichen,Protoparmeliopsis muralis,Stonewall Rim Lichen,Fungi,632126
49.3383277778,-123.4298722222,,,Stonewall Rim Lichen,Protoparmeliopsis muralis,Stonewall Rim Lichen,Fungi,632126
49.3383138889,-123.4299444444,,,common lichens,Lecanoromycetes,common lichens,Fungi,54743
49.36658,-123.4264133333,,,"",Galerina semilanceata,,Fungi,499815
49.3818218771,-123.3334231004,,,Pacific Harbor Seal,Phoca vitulina richardii,Pacific Harbour Seal,Mammalia,117766
49.4062538,-123.3636784,,,Oregon Beaked Moss,Kindbergia oregana,Oregon Beaked Moss,Plantae,120909
49.40650644,-123.3651634,,,salal,Gaultheria shallon,salal,Plantae,48441
49.40641346,-123.36510842,,,western sword fern,Polystichum munitum,western sword fern,Plantae,47751
49.40790578,-123.36318071,,,Sedum oreganum,Sedum oreganum,Oregon Stonecrop,Plantae,79030
49.40795475,-123.3631163,,,woodrushes,Luzula,woodrushes,Plantae,55796
49.389117877,-123.3322918788,,,,Fungi,Fungi Including Lichens,Fungi,47170
49.3426510009,-123.4300842537,,,,Cladonia arbuscula,Green Reindeer Lichen,Fungi,320843
49.395650931,-123.3535147339,,,Red-breasted Sapsucker,Sphyrapicus ruber,Red-breasted Sapsucker,Aves,18464
49.405155,-123.3148883333,,,"",Peromyscus,North American Deer Mice,Mammalia,44349
49.4038583333,-123.31935,,,"",Xylaria hypoxylon,Candlesnuff Fungus,Fungi,55267
49.3914333333,-123.3211216667,,,Oakmoss,Evernia prunastri,Oakmoss,Fungi,123175
49.4044383333,-123.32013,,,pearly everlasting,Anaphalis margaritacea,pearly everlasting,Plantae,52833
49.3965170486,-123.3567452432,,,"",Aythya affinis,Lesser Scaup,Aves,7054
49.4015065838,-123.3509373883,,,"",Lophodytes cucullatus,Hooded Merganser,Aves,7109
49.3780555556,-123.3269444444,,,Western Rattlesnake Plantain,Goodyera oblongifolia,Western Rattlesnake Plantain,Plantae,50719
49.3777777778,-123.3261111111,,,common yarrow,Achillea millefolium,common yarrow,Plantae,52821
49.3399116667,-123.4161083333,,,"",Fungi,Fungi Including Lichens,Fungi,47170
49.338955,-123.4158633333,,,grand pic,Dryocopus pileatus,Pileated Woodpecker,Aves,17855
49.3381416667,-123.4151383333,,,western redcedar,Thuja plicata,western redcedar,Plantae,48252
49.3381583333,-123.41452,,,western redcedar,Thuja plicata,western redcedar,Plantae,48252
49.3357366667,-123.41662,,,Butterfly bush,Buddleja davidii,Butterfly bush,Plantae,75916
49.33575,-123.4167783333,,,Bald Eagle,Haliaeetus leucocephalus,Bald Eagle,Aves,5305
49.39508,-123.3511283333,,,Common Raven,Corvus corax,Common Raven,Aves,8010
49.33755,-123.4126583333,,,Pampas Grass,Cortaderia selloana,Pampas Grass,Plantae,64240
49.3773775595,-123.3251429537,,,western redcedar,Thuja plicata,western redcedar,Plantae,48252
49.3778241473,-123.3237163537,,,western redcedar,Thuja plicata,western redcedar,Plantae,48252
49.3823033333,-123.3505166667,,,"",Parmelioideae,typical shield lichens,Fungi,1094690
49.3844366668,-123.3428327522,,,western redcedar,Thuja plicata,western redcedar,Plantae,48252
49.3778913354,-123.3249178156,,,Turkey Vulture,Cathartes aura,Turkey Vulture,Aves,4756
49.3932956362,-123.3592571318,,,dicots,Magnoliopsida,dicots,Plantae,47124
49.3689173138,-123.3735032391,,,Neriene,Neriene litigiosa,Sierra Dome Spider,Arachnida,209814
49.3374457073,-123.4182161323,,,Cascade Oregon-grape,Berberis nervosa,Cascade Oregon-grape,Plantae,75756
49.335316,-123.420868,,,Shore Pine,Pinus contorta contorta,Shore Pine,Plantae,80130
49.335326,-123.420505,,,Seaside Juniper,Juniperus maritima,Seaside Juniper,Plantae,164313
49.3345164165,-123.4156948558,,,Surf Scoter,Melanitta perspicillata,Surf Scoter,Aves,7036
49.3349498786,-123.4214991561,,,Barrow's Goldeneye,Bucephala islandica,Barrow's Goldeneye,Aves,6994
49.3353361111,-123.4207472222,,,Bald Eagle,Haliaeetus leucocephalus,Bald Eagle,Aves,5305
49.3357983333,-123.4201783333,,,Pacific madrone,Arbutus menziesii,Arbutus,Plantae,51046
49.3360383333,-123.41986,,,salal,Gaultheria shallon,salal,Plantae,48441
49.336165,-123.41997,,,western redcedar,Thuja plicata,western redcedar,Plantae,48252
49.3367433333,-123.419795,,,Westamerikanischer Schwertfarn,Polystichum munitum,western sword fern,Plantae,47751
49.3369666667,-123.4191666667,,,common Douglas-fir,Pseudotsuga menziesii,Douglas-fir,Plantae,48256
49.338335,-123.4170716667,,,western hemlock,Tsuga heterophylla,western hemlock,Plantae,48254
49.3383416667,-123.4170583333,,,salal,Gaultheria shallon,salal,Plantae,48441
49.3383416667,-123.4170583333,,,juniper haircap moss,Polytrichum juniperinum,juniper haircap moss,Plantae,68286
49.4014527778,-123.3795666667,,,Brefeldia maxima,Brefeldia maxima,Tapioca Slime Mold,Protozoa,244531
49.3968777778,-123.3587666667,,,true slime moulds,Myxomycetes,true slime moulds,Protozoa,47684
49.394775,-123.3595222222,,,Sitka spruce,Picea sitchensis,Sitka spruce,Plantae,68131
49.39225,-123.3582583333,,,Oyster Mushrooms,Pleurotus,Oyster Mushrooms,Fungi,48496
49.3940888889,-123.3594805556,,,Trametes,Trametes,,Fungi,47378
49.3973777778,-123.3585527778,,,Ptenothrix maculosa,Ptenothrix maculosa,,Animalia,491087
49.3973777778,-123.3585527778,,,Scytinotus longinquus,Scytinotus longinquus,Rosy Oysterling,Fungi,498511
49.3973777778,-123.3585527778,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.336945,-123.4082116667,,,giant sequoia,Sequoiadendron giganteum,giant sequoia,Plantae,59567
49.3419116667,-123.4148166667,,,European holly,Ilex aquifolium,European holly,Plantae,53856
49.337895,-123.406975,,,whitebark raspberry,Rubus leucodermis,whitebark raspberry,Plantae,63960
49.3376416667,-123.408395,,,Butterfly bush,Buddleja davidii,Butterfly bush,Plantae,75916
49.3434333333,-123.4108666667,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.3461383333,-123.4106366667,,,Scotch Broom,Cytisus scoparius,Scotch Broom,Plantae,48538
49.345795,-123.428245,,,Pacific madrone,Arbutus menziesii,Arbutus,Plantae,51046
49.4014333333,-123.3797222222,,,Tapioca Slime Mold,Brefeldia maxima,Tapioca Slime Mold,Protozoa,244531
49.3966972222,-123.3608638889,,,Curved-horn Moths,Gelechioidea,Curved-horn Moths,Insecta,55518
49.3817670913,-123.3343494684,,,Barrow's Goldeneye,Bucephala islandica,Barrow's Goldeneye,Aves,6994
49.3968856414,-123.3607645333,,,Glaucidium gnoma,Glaucidium gnoma,Northern Pygmy-Owl,Aves,19812
49.3968972222,-123.3607611111,,,Agonopterix rosaciliella,Agonopterix rosaciliella,,Insecta,325661
49.3794555556,-123.3383222222,,,Pacific Dampwood Termite,Zootermopsis angusticollis,Pacific Dampwood Termite,Insecta,121383
49.366292,-123.422095,,,Clupeoidei,Clupeoidei,,Actinopterygii,1416129
49.4007638889,-123.3605027778,,,Northwestern Salamander,Ambystoma gracile,Northwestern Salamander,Amphibia,26747
49.400725,-123.36045,,,Psychoglypha bella,Psychoglypha bella,Beautiful Northern Caddisfly,Insecta,229274
49.4103,-123.3622611111,,,Purple Mahogany Clam,Nuttallia obscurata,Purple Mahogany Clam,Mollusca,430211
49.4099611111,-123.3623027778,,,Pacific Littleneck Clam,Leukoma staminea,Pacific Littleneck Clam,Mollusca,333608
49.4105638889,-123.3622305556,,,Purple Shore Crab,Hemigrapsus nudus,Purple Shore Crab,Animalia,48342
49.4105638889,-123.3622305556,,,Rockweed,Fucus distichus,Rockweed,Chromista,69155
49.4110833333,-123.3624861111,,,Sea Belt,Saccharina latissima,Sugar Kelp,Chromista,130231
49.4108138889,-123.3622333333,,,Nuttall's Cockle,Clinocardium nuttallii,Nuttall's Cockle,Mollusca,69925
49.4109055556,-123.3622,,,Cumberland Rock Shield,Xanthoparmelia cumberlandia,Cumberland Rock Shield,Fungi,123230
49.4043194444,-123.3621277778,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.4106416667,-123.3612277778,,,Common Script Lichen,Graphis scripta,Common Script Lichen,Fungi,117987
49.4039722222,-123.3609138889,,,slime molds,Mycetozoa,slime molds,Protozoa,47685
49.4040638889,-123.360925,,,Ascomycete Fungi,Ascomycota,Ascomycete Fungi,Fungi,48250
49.4041361111,-123.3605138889,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.4042388889,-123.3604361111,,,Luminescent Panellus,Panellus stipticus,Luminescent Panellus,Fungi,68309
49.404225,-123.3588861111,,,Fairy Parachutes,Marasmiellus candidus,Fairy Parachutes,Fungi,118242
49.4043972222,-123.3591138889,,,Common Powderhorn,Cladonia coniocraea,Common Powderhorn,Fungi,155093
49.4043777778,-123.3596583333,,,Tree Ruffle Liverwort,Porella navicularis,Tree Ruffle Liverwort,Plantae,55255
49.405225,-123.3590055556,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.4048888889,-123.3598111111,,,bitter wart lichen,Lepra amara,bitter wart lichen,Fungi,630835
49.4048805556,-123.3601222222,,,mosses,Bryophyta,mosses,Plantae,311249
49.4045277778,-123.3615083333,,,Varied Rag Lichen,Platismatia glauca,Varied Rag Lichen,Fungi,117874
49.4045277778,-123.3615083333,,,beard lichens,Usnea,beard lichens,Fungi,67747
49.4044166667,-123.361675,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.4017361111,-123.3800277778,,,Steller Sea Lion,Eumetopias jubatus,Steller Sea Lion,Mammalia,41755
49.4060583333,-123.3641777778,,,Luminescent Panellus,Panellus stipticus,Luminescent Panellus,Fungi,68309
49.4045222222,-123.3618361111,,,Xylariales,Xylariales,,Fungi,48805
49.4044583333,-123.3618416667,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
49.3968833333,-123.3607527778,,,Pug Moths,Eupithecia,Pug Moths,Insecta,123096
49.361913,-123.4256201997,,,Barrow's Goldeneye,Bucephala islandica,Barrow's Goldeneye,Aves,6994
49.3589583333,-123.3955833333,,,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
49.3968638889,-123.3607416667,,,Pug Moths,Eupithecia,Pug Moths,Insecta,123096
49.3968666667,-123.3607555556,,,Halesochila taylori,Halesochila taylori,,Insecta,220866
49.3968638889,-123.3607416667,,,Winter Crane Flies,Trichoceridae,Winter Crane Flies,Insecta,178781
49.3968666667,-123.3607444444,,,Glyphopsyche irrorata,Glyphopsyche irrorata,Irrorate Northern Caddisfly,Insecta,220447
49.3363924794,-123.3695051907,,,splitgill mushroom,Schizophyllum commune,splitgill mushroom,Fungi,54573
49.3968861111,-123.3607583333,,,Eupithecia olivacea,Eupithecia olivacea,,Insecta,348841
49.339365541,-123.3719536268,,,"",Polyporales,shelf fungi,Fungi,47380
49.3968638889,-123.3607388889,,,Psychoglypha bella,Psychoglypha bella,Beautiful Northern Caddisfly,Insecta,229274
49.3391227997,-123.4216810383,,,western redcedar,Thuja plicata,western redcedar,Plantae,48252
49.3352883333,-123.4111166667,,,"",Bryophyta,mosses,Plantae,311249
49.3355966667,-123.4126966667,,,Sedum oreganum,Sedum oreganum,Oregon Stonecrop,Plantae,79030
49.33575,-123.4149633333,,,Seaside Juniper,Juniperus maritima,Seaside Juniper,Plantae,164313
49.33633,-123.4132083333,,,Pink Honeysuckle,Lonicera hispidula,Pink Honeysuckle,Plantae,53416
49.3357616667,-123.4101633333,,,Western Rattlesnake Plantain,Goodyera oblongifolia,Western Rattlesnake Plantain,Plantae,50719
